"Stkcd","Trdmnt","Mnshrtrd","Mnvaltrd","Msmvosd"
"601038","2015-06","470876910","8583969110","2193000"
"601038","2015-05","383122216","6297010278","2458500"
"601038","2015-04","482256814","7571966531","2424000"
"601038","2015-03","395788211","5476802709","2130000"
"601038","2015-02","244687236","3193920880","1998000"
"601038","2015-01","465566106","6351339846","2284500"
"601038","2014-12","702097818","8856877387","1953000"
"601038","2014-11","433824624","4448251082","1728000"
"601038","2014-10","148204632","1390771550","1402500"
"601038","2014-09","378671455","3525321887","1474500"
"601066","2019-08","952983778","17696580138","16613291.060000001"
"601066","2019-07","667926774","13729812521","16751591.09"
"601066","2019-06","1134367335","25752200376","18221028.899999999"
"601066","2019-05","940051896","20801464847","9200000"
"601066","2019-04","1425022238","37051870163","9344000"
"601066","2019-03","2321561621","60110348975","10220000"
"601066","2019-02","1030970431","16611099684","8048000"
"601066","2019-01","1326727996","14564152120","4672000"
"601066","2018-12","900456826","9096942685","3484000"
"601066","2018-11","1244867290","11956282168","4176000"
"601066","2018-10","947946443","7537433750","3476000"
"601066","2018-09","457645403","3688975942","3164000"
"601066","2018-08","881294239","7633161437","3264000"
"601066","2018-07","1894090666","18713933576","3956000"
"601066","2018-06","533890212","5987200607","4304000"
"601088","2019-08","212062848","3931052921","308217499.38"
"601088","2019-07","250333422","4895227750","316792839.12"
"601088","2019-06","297357840","5888128606","336087353.51999998"
"601088","2019-05","229017605","4249524461","303270187.99000001"
"601088","2019-04","504637778","10160745126","324708537.32999998"
"601088","2019-03","556137070","11300016276","323389254.30000001"
"601088","2019-02","318889470","6431511636","337076815.80000001"
"601088","2019-01","263815909","4969076777","327017282.64999998"
"601088","2018-12","202377415","3828841788","296179041.67000002"
"601088","2018-11","347099248","6862817769","309371872.04000002"
"601088","2018-10","469231651","9421115683","330480400.62"
"601088","2018-09","359086320","6838462267","336252263.89999998"
"601088","2018-08","329944018","5906246420","304919291.79000002"
"601088","2018-07","425940306","7738888925","303270187.99000001"
"601088","2018-06","482720246","10060318779","328831296.81999999"
"601088","2018-05","500914863","10562955834","336417174.27999997"
"601088","2018-04","402921447","8275642812","345322334.77999997"
"601088","2018-03","734642813","16516467976","343838141.36000001"
"601088","2018-02","900419036","23549243445","398423476.99000001"
"601088","2018-01","1136967465","27916556514","435198491.63"
"601088","2017-12","523357876","11875034347","382097349.42000002"
"601088","2017-11","1077971638","24681992039","392486703.32999998"
"601088","2017-10","320327960","6591730973","342518858.32999998"
"601088","2017-09","833922027","17943692616","345322334.77999997"
"601088","2017-06","62408535","1357160811","367585236.01999998"
"601088","2017-05","474879018","9643341796","353238033"
"601088","2017-04","380398877","7326272203","321080508.98000002"
"601088","2017-03","704240908","13156584128","319266494.81"
"601088","2017-02","252398908","4315708477","279358182.95999998"
"601088","2017-01","237778700","3983465916","283975673.58999997"
"601088","2016-12","396756197","6594318655","266824994.11000001"
"601088","2016-11","712621469","12485710703","279193272.57999998"
"601088","2016-10","397192726","6538362974","278533631.06"
"601088","2016-09","216174007","3263241077","250663776.91999999"
"601088","2016-08","400896353","6075197727","247365569.33000001"
"601088","2016-07","391320764","5783636043","241758616.41999999"
"601088","2016-06","220438323","3041397040","232028904.03"
"601088","2016-05","261186280","3634995199","230049979.47"
"601088","2016-04","461562999","6850323594","243737540.97"
"601088","2016-03","521539034","7391138174","231863993.65000001"
"601088","2016-02","279164057","3745966360","224772847.33000001"
"601088","2016-01","690472010","9928894651","220979908.59999999"
"601088","2015-12","438981262","6591682796","246870838.19"
"601088","2015-11","597741791","9373097753","242418257.94"
"601088","2015-10","459400744","7100194791","248849762.74000001"
"601088","2015-09","689079413","10688905325","238625319.21000001"
"601088","2015-08","1599927996","28636115159","255940909.06"
"601088","2015-07","2665234224","52023996620","280512555.61000001"
"601088","2015-06","3854527020","89325215066","343838141.36000001"
"601088","2015-05","2218327400","47202521589","339055740.35000002"
"601088","2015-04","3196376247","71364685349","374511471.95999998"
"601088","2015-03","1869978691","35904768190","331304952.51999998"
"601088","2015-02","666017825","12271995985","306733305.95999998"
"601088","2015-01","1817306372","38690284790","314154273.04000002"
"601088","2014-12","2412195196","44343078016","334603160.11000001"
"601088","2014-11","838292012","12933741512","263691696.90000001"
"601088","2014-10","361597771","5434515769","249839225.02000001"
"601088","2014-09","344206081","5301635950","256600550.58000001"
"601107","2019-08","53890560","196584296","7829118.7999999998"
"601107","2019-07","77572759","310451456","8369803.7999999998"
"601107","2019-06","114117442","469168303","8759097"
"601107","2019-05","148365861","601534362","9040253.1999999993"
"601107","2019-04","564021703","2605198497","9105135.4000000004"
"601107","2019-03","590335178","2601077896","9516056"
"601107","2019-02","82016340","308148848","8261666.7999999998"
"601107","2019-01","91311310","331171988","7612844.7999999998"
"601107","2018-12","91648631","311577904","7526335.2000000002"
"601107","2018-11","119394977","404103218","7180296.7999999998"
"601107","2018-10","65748316","210958521","7007277.5999999996"
"601107","2018-09","52153436","179503051","7526335.2000000002"
"601107","2018-08","109692028","391659451","7461453"
"601107","2018-07","149338602","536979161","7850746.2000000002"
"601107","2018-06","63228553","230173491","7418198.2000000002"
"601107","2018-05","59434315","230742341","8218412"
"601107","2018-04","49464107","190197669","8110275"
"601107","2018-03","79695522","322076205","8542823"
"601107","2018-02","69294591","282539083","8780724.4000000004"
"601107","2018-01","129986519","553081759","9170017.5999999996"
"601107","2017-12","83938286","347106881","8910488.8000000007"
"601107","2017-11","96684459","426865930","9234899.8000000007"
"601107","2017-10","67591572","312667159","9883721.8000000007"
"601107","2017-09","115089503","539390749","9948604"
"601107","2017-08","201873601","979143340","10229760.199999999"
"601107","2017-07","208780864","1006401785","10619053.4"
"601107","2017-06","108137864","507713193","10208132.800000001"
"601107","2017-05","135333453","639510481","9948604"
"601107","2017-04","361915951","1932485575","10813700"
"601107","2017-03","302034992","1565799029","11635541.199999999"
"601107","2017-02","151541034","779552934","11138111"
"601107","2017-01","194791386","989374481","10813700"
"601107","2016-12","484949411","2502444598","10943464.4"
"601107","2016-11","319722900","1596350468","10835327.4"
"601107","2016-10","156762392","753236593","10467661.6"
"601107","2016-09","172638031","821658819","10229760.199999999"
"601107","2016-08","209025903","994549467","10337897.199999999"
"601107","2016-07","325117176","1556756668","10164878"
"601107","2016-06","838927042","4114872592","10597426"
"601107","2016-05","218144851","945919427","10489289"
"601107","2016-04","273980794","1238534358","9321409.4000000004"
"601107","2016-03","486908221","2167076535","10424406.800000001"
"601107","2016-02","219174187","904214468","8326549"
"601107","2016-01","343825122","1627637417","8629332.5999999996"
"601107","2015-12","675486714","3730933065","12911557.800000001"
"601107","2015-11","528773087","2684559700","10597426"
"601107","2015-10","325665621","1544743508","10186505.4"
"601107","2015-09","345711114","1576182565","9537683.4000000004"
"601107","2015-08","730080572","4074041305","9840467"
"601107","2015-07","1015901925","5752800872","11743678.199999999"
"601107","2015-06","1295015274","11182160963","14901278.6"
"601107","2015-05","1035698804","7962757146","17950742"
"601107","2015-04","1164536333","8297310368","16155667.800000001"
"601107","2015-03","727528949","4008022572","12933185.199999999"
"601107","2015-02","161169211","784059248","10943464.4"
"601107","2015-01","518232276","2637944622","10705563"
"601107","2014-12","1098179012","5212471992","11722050.800000001"
"601107","2014-11","391766978","1453242025","8304921.5999999996"
"601107","2014-10","335601000","1184713622","7807491.4000000004"
"601107","2014-09","305625034","976624501","7331688.5999999996"
"601111","2019-08","763959573","6118592151","74549872.189999998"
"601111","2019-07","603389021","5612832928","84565444.379999995"
"601111","2019-06","858645611","7772780118","90423609.239999995"
"601111","2019-05","961543207","8384764691","79935604.409999996"
"601111","2019-04","1431459698","15662034580","95903827.980000004"
"601111","2019-03","1606337065","15681261072","102423398.55"
"601111","2019-02","1176545138","10815237046","93352691.670000002"
"601111","2019-01","964385822","7666134016","77573441.150000006"
"601111","2018-12","883540151","7276944996","72187708.939999998"
"601111","2018-11","1432732807","11602783524","77289981.560000002"
"601111","2018-10","901822561","6538511216","70864897.519999996"
"601111","2018-09","833231431","6448943264","77006521.969999999"
"601111","2018-08","1251354116","9295650677","73416033.829999998"
"601111","2018-07","1438903768","11445279464","73227060.769999996"
"601111","2018-06","984260487","10448108508","83998525.200000003"
"601111","2018-05","950682713","10969867382","103935183.03"
"601111","2018-04","1025273976","11810837948","110643726.67"
"601111","2018-03","1391575323","17062252876","111966538.09"
"601111","2018-02","1223223458","16305571674","117689754.11"
"601111","2018-01","2234143638","27068897104","112491292.84999999"
"601111","2017-12","1078077945","12339587166","104991873.31999999"
"601111","2017-11","1337791420","13911868060","94935833.510000005"
"601111","2017-10","468864903","4229150975","80874421.900000006"
"601111","2017-09","659155219","5980636751","74312429.819999993"
"601111","2017-08","1088406976","9876472016","78999567.019999996"
"601111","2017-07","834732057","7689550159","75335077.939999998"
"601111","2017-06","988754554","9902902789","83090159.489999995"
"601111","2017-05","665389004","6266808477","86584207.219999999"
"601111","2017-04","864870381","7872399653","75761181.319999993"
"601111","2017-03","1037413715","8520181795","70647940.739999995"
"601111","2017-02","730446511","5653576828","67324334.359999999"
"601111","2017-01","439559151","3288125081","64597272.710000001"
"601111","2016-12","862563767","6435491070","61358887.009999998"
"601111","2016-11","1106511944","8491938989","67750437.739999995"
"601111","2016-10","393470184","2941810319","63063300.539999999"
"601111","2016-09","346842669","2570172340","61699769.710000001"
"601111","2016-08","717584301","5655995457","63574624.590000004"
"601111","2016-07","921308807","7137837822","70392278.709999993"
"601111","2016-06","402232078","2824021631","57609177.25"
"601111","2016-05","821771331","6038939920","59484032.130000003"
"601111","2016-04","596103536","4251564763","58035280.630000003"
"601111","2016-03","653292355","4370940379","58461384.009999998"
"601111","2016-02","493602975","3338224388","52325495.310000002"
"601111","2016-01","1062820547","7906556717","53890385.369999997"
"601111","2015-12","1052403109","9088617895","71465147.829999998"
"601111","2015-11","1432734585","13483797395","67217219.459999993"
"601111","2015-10","1381482552","12195762103","74463685.5"
"601111","2015-09","1204534489","9636294466","62802705.670000002"
"601111","2015-08","3496126646","36676175562","64468559.93"
"601111","2015-07","1090375724","14605762543","97868937.879999995"
"601111","2015-06","3212048398","43262449544","127937607.31"
"601111","2015-05","2167914350","25627450151","93204545.950000003"
"601111","2015-04","3055827873","34751373932","108696990.58"
"601111","2015-03","2445636212","22190860138","78545028.439999998"
"601111","2015-02","844801633","6192249823","65801243.340000004"
"601111","2015-01","2082867170","17764926498","64052096.369999997"
"601111","2014-12","3862946890","27483834737","65301487.060000002"
"601111","2014-11","1736653938","8518810561","46810504.759999998"
"601111","2014-10","1264454918","5407465420","36815379.189999998"
"601111","2014-09","794811937","3058437843","33233792.52"
"601186","2019-08","721399223","6631300431","104679534.05"
"601186","2019-07","1085763100","10822066942","111696513.81"
"601186","2019-06","1028713946","10178598331","114457292.73"
"601186","2019-05","1239227245","12202032860","108130507.7"
"601186","2019-04","3092936214","36428908320","124695181.22"
"601186","2019-03","2707994821","31277152088","132402355.70999999"
"601186","2019-02","1643955734","17979588226","131136998.7"
"601186","2019-01","1522876314","16222081353","116067747.09999999"
"601186","2018-12","1647839076","18751070773","125040278.59"
"601186","2018-11","1395188955","15365373028","126420668.05"
"601186","2018-10","1485836130","16057933548","126535700.5"
"601186","2018-09","1091282802","11586170118","128261187.33"
"601186","2018-08","1585683124","16910573139","121934402.3"
"601186","2018-07","780186152","7397216669","117793233.92"
"601186","2018-06","336437193","2969924017","99157976.209999993"
"601186","2018-05","341451858","3313470833","105484761.23999999"
"601186","2018-04","286261971","2827973505","113997162.91"
"601186","2018-03","412120210","4185262641","112501740.98999999"
"601186","2018-02","601155509","6752528521","121014142.66"
"601186","2018-01","813282072","9586837027","135163134.63"
"601186","2017-12","502883686","5838851214","128146154.87"
"601186","2017-11","1063439232","12737132034","135048102.16999999"
"601186","2017-10","546529581","6518551856","137693848.63999999"
"601186","2017-09","760580118","9358621172","136428491.63"
"601186","2017-08","1016297920","12644234822","143330438.93000001"
"601186","2017-07","1235575196","15866855915","150347418.69"
"601186","2017-06","789309093","9480876652","138384043.37"
"601186","2017-05","1176861673","14509570591","138729140.72999999"
"601186","2017-04","1770972440","24398327924","150002321.31999999"
"601186","2017-03","1532466701","20033039146","149427159.05000001"
"601186","2017-02","1304840292","16881481987","152418002.88"
"601186","2017-01","955902332","11480892189","141374887.19999999"
"601186","2016-12","2697722539","33124270047","137578816.18000001"
"601186","2016-11","3114789699","36714907208","144710828.38999999"
"601186","2016-10","1971356525","20195387068","118483428.65000001"
"601186","2016-09","810267274","7493736806","103644241.95999999"
"601186","2016-08","1930463889","17988707761","107670377.88"
"601186","2016-07","1305085360","12213369992","102608949.86"
"601186","2016-06","309041218","3024057325","102202005.18000001"
"601186","2016-05","293562712","2944811214","103741192.01000001"
"601186","2016-04","374373794","4183632256","107230015.48"
"601186","2016-03","774179345","8535993191","115028562.06"
"601186","2016-02","460327120","4680349211","99841918.719999999"
"601186","2016-01","717161115","8060410089","103535967.09999999"
"601186","2015-12","598200887","8312289866","138321589.34"
"601186","2015-11","1215391416","19190424631","140886900.72"
"601186","2015-10","1272527848","19662065679","156894443.69999999"
"601186","2015-09","1666627324","23772567235","139039876.53"
"601186","2015-08","2382671355","37310295772","141707800.36000001"
"601186","2015-07","5480769842","94046169846","169002713.38999999"
"601186","2015-06","4853856021","98767061141","160383267.16999999"
"601186","2015-05","4542005440","104381330303","213023456.58000001"
"601186","2015-04","7647440833","172103448481","259301673.78999999"
"601186","2015-03","6495901006","104588455479","190756553.84999999"
"601186","2015-02","2192054360","27640501714","140271225.99000001"
"601186","2015-01","4971158304","71882510532","134627540.96000001"
"601186","2014-12","5801205600","74763915304","156586606.33000001"
"601186","2014-11","4286445914","30989404849","89478060.760000005"
"601186","2014-10","2192913168","12990858216","66185033.479999997"
"601186","2014-09","777784231","4048451288","53666313.969999999"
"601211","2019-08","571778372","9775675067","128450504.03"
"601211","2019-07","635548169","11505150473","136116947.22"
"601211","2019-06","874144433","15035051896","137920816.19999999"
"601211","2019-05","640776283","10744951438","120784060.84"
"601211","2019-04","952974472","19288009455","141528507.40000001"
"601211","2019-03","1677745531","33720782390","151449725.61000001"
"601211","2019-02","992504532","19303061210","146639374.37"
"601211","2019-01","552352967","9122571124","126045222.54000001"
"601211","2018-12","401721735","6452248499","115146858.04000001"
"601211","2018-11","660215283","10389417823","120558459.72"
"601211","2018-10","604332091","8908713881","114620728.56"
"601211","2018-09","266348885","3926131395","112666539.09"
"601211","2018-08","321148567","4686401933","109885577.15000001"
"601211","2018-07","342182912","4983011772","112816857.56999999"
"601211","2018-06","287311888","4509246540","110787504.84999999"
"601211","2018-05","326376636","5710837014","79461969.75"
"601211","2018-04","314744530","5491942212","83532085.900000006"
"601211","2018-03","387423271","6815698991","80739794.370000005"
"601211","2018-02","482461281","9028121966","84431294.659999996"
"601211","2018-01","834411533","16705050171","94985095.319999993"
"601211","2017-12","446048787","8727505209","87649425.280000001"
"601211","2017-11","577855793","11738255464","95694998.879999995"
"601211","2017-10","361505009","7579794855","94369845.579999998"
"601211","2017-09","617642080","13255500814","102368092.27"
"601211","2017-08","825505974","17092044788","102131457.75"
"601211","2017-07","920479590","19068382590","98865901.409999996"
"601211","2017-06","756890276","14951158698","97067479.079999998"
"601211","2017-05","570272132","10390768944","91151616.140000001"
"601211","2017-04","403863192","7407455576","86168757.400000006"
"601211","2017-03","585352623","11002313038","87125668.359999999"
"601211","2017-02","593402370","11435907870","91374536.569999993"
"601211","2017-01","481418683","9075689454","91470016.75"
"601211","2016-12","1084238116","20866896663","88748831.489999995"
"601211","2016-11","1291462506","24358939329","95050523.670000002"
"601211","2016-10","452927583","8072666137","85168324.569999993"
"601211","2016-09","419027315","7603782392","84690923.650000006"
"601211","2016-08","791087221","14640852241","88748831.489999995"
"601211","2016-07","745466198","13523599564","84452223.189999998"
"601211","2016-06","628585175","11032929434","84929624.109999999"
"601211","2016-05","403614185","7161255342","28044750"
"601211","2016-04","527223885","10217954681","27877000"
"601211","2016-03","1108486450","20728515178","30057750"
"601211","2016-02","549719414","9578998734","24918500"
"601211","2016-01","765183926","14913559361","26504500"
"601211","2015-12","1497284644","36733758941","36447500"
"601211","2015-11","2429640543","59349573347","33595750"
"601211","2015-10","1225277540","25558870234","32482500"
"601211","2015-09","1376865040","26486548698","28365000"
"601211","2015-08","2176294745","52581483093","30484750"
"601211","2015-07","5845778657","175653902752","40229500"
"601211","2015-06","837991370","26755429156","52368500"
"601238","2019-08","168414327","1876295742","71369318.519999996"
"601238","2019-07","234603782","2655763227","67400928.810000002"
"601238","2019-06","200440817","2169317344","66471217.049999997"
"601238","2019-05","226271250","2563731889","65850278.850000001"
"601238","2019-04","484329570","6461105827","75943670.870000005"
"601238","2019-03","277459449","3318803173","71018580.930000007"
"601238","2019-02","273977403","3154490600","72417063.260000005"
"601238","2019-01","138271968","1438187574","62675838.659999996"
"601238","2018-12","93285016","971546537","62540628.539999999"
"601238","2018-11","184967885","1996431329","63471731.840000004"
"601238","2018-10","160009013","1699225759","65585077.659999996"
"601238","2018-09","133492860","1393540314","66977731.920000002"
"601238","2018-08","111447445","1159851331","63037865.329999998"
"601238","2018-07","174896051","1841890257","64421640.68"
"601238","2018-06","181925151","2623411453","67509062.709999993"
"601238","2018-05","115217940","2098299698","77690261.810000002"
"601238","2018-04","155581092","2956539471","78469327.650000006"
"601238","2018-03","97341128","2134474837","96171451.870000005"
"601238","2018-02","165416020","3545559435","93574558.920000002"
"601238","2018-01","133110033","3267139641","103848805.90000001"
"601238","2017-12","124361356","3018783503","106428726.36"
"601238","2017-11","203776559","5294602848","103441123.81"
"601238","2017-10","270568803","7590716527","119315033.13"
"601238","2017-09","253825795","6750107566","115074373.81999999"
"601238","2017-08","152355726","3926039579","109029029.06"
"601238","2017-07","184937279","4824786606","113395264.95999999"
"601238","2017-06","280861655","7633783739","111705295.23"
"601238","2017-05","179803163","4728487295","110044232.77"
"601238","2017-04","60297154","1532107996","108445434.84999999"
"601238","2017-03","98658956","2564135574","111677534.09"
"601238","2017-02","80795845","2050873141","109502457.84999999"
"601238","2017-01","49605622","1172051336","100721816.01000001"
"601238","2016-12","58448003","1384513770","98222954.400000006"
"601238","2016-11","117343593","2902207125","106571580.65000001"
"601238","2016-10","18019253","401390369","95072735.549999997"
"601238","2016-09","77083488","1743291227","94479590.140000001"
"601238","2016-08","96695313","2356593257","97643493.620000005"
"601238","2016-07","127224211","2929298031","99970625.459999993"
"601238","2016-06","60542744","1388383137","99168199.959999993"
"601238","2016-05","81471745","1925318012","100223629.93000001"
"601238","2016-04","43808806","949063721","94566525.290000007"
"601238","2016-03","35824529","699376290","87051863.900000006"
"601238","2016-02","27327420","557740923","78819510.140000001"
"601238","2016-01","59014242","1201542071","83632270.799999997"
"601238","2015-12","97712702","2202838624","95284217.670000002"
"601238","2015-11","163686161","3709697843","88318379.870000005"
"601238","2015-10","186604305","3654118321","88065076.680000007"
"601238","2015-09","190071556","3444731536","76750867.400000006"
"601238","2015-08","499431492","9442838254","76961953.390000001"
"601238","2015-07","552258271","9062966510","79326116.530000001"
"601238","2015-06","688955867","10503955364","64592314.149999999"
"601238","2015-05","408788866","5140422049","50365118.159999996"
"601238","2015-04","581666404","6571707828","52982584.479999997"
"601238","2015-03","499599678","4721326550","41499506.409999996"
"601238","2015-02","102006671","850889594","5130645.8099999996"
"601238","2015-01","303716841","2646332476","5033955.2"
"601238","2014-12","559428903","4869010000","5245465.92"
"601238","2014-11","200342983","1599320475","4931221.42"
"601238","2014-10","149977897","1207901567","4713667.53"
"601238","2014-09","225471116","1867314205","5118559.4800000004"
"601288","2019-08","4701387951","16203795885","999787999.26999998"
"601288","2019-07","4905796424","17662859587","1058599058.05"
"601288","2019-06","5362080809","19874743268","1058599058.05"
"601288","2019-05","5240106546","19142046610","1082123481.5699999"
"601288","2019-04","8312749179","31467131250","1105647905.0799999"
"601288","2019-03","8131640220","30566275969","1096826246.26"
"601288","2019-02","5360799958","20088685606","1117410116.8399999"
"601288","2019-01","4655059050","16673822023","1093885693.3199999"
"601288","2018-12","3970777895","14152654553","1058599058.05"
"601288","2018-11","5279783087","19415509835","1049777399.24"
"601288","2018-10","4839111636","18356016312","1137993987.4100001"
"601288","2018-09","4111583525","15349952460","1143875093.29"
"601288","2018-08","4527354602","16197426314","1067420716.87"
"601288","2018-07","5648050752","19622004849","1070361269.8099999"
"601288","2018-06","4547502704","16234346165","1011550211.03"
"601288","2018-05","5069798255","19340493133","1055658505.12"
"601288","2018-04","5934828580","22715133583","1120350669.77"
"601288","2018-03","10999803733","44230910667","1149756199.1600001"
"601288","2018-02","10474912162","45773365741","1214448363.8199999"
"601288","2018-01","15211833880","65345079226","1311486610.8099999"
"601288","2017-12","4751428301","17766328352","1126231775.6500001"
"601288","2017-11","7245452303","26787802302","1099766799.2"
"601288","2017-10","4751993856","17965285571","1099766799.2"
"601288","2017-09","4254281778","16098872825","1123291222.71"
"601288","2017-08","5105303398","19090221794","1108588458.02"
"601288","2017-07","5036223564","18069020654","1090945140.3800001"
"601288","2017-06","4393780613","15351083658","1035074634.54"
"601288","2017-05","3882304459","13328049367","1040955740.42"
"601288","2017-04","3857257666","12787023132","993906893.39999998"
"601288","2017-03","4085548147","13327077772","982144681.63999999"
"601288","2017-02","3998765976","12995217291","955679705.19000006"
"601288","2017-01","2755571176","8658543481","943917493.42999995"
"601288","2016-12","4635239061","14792048226","911571411.10000002"
"601288","2016-11","3380325218","10786209650","943917493.42999995"
"601288","2016-10","1186667068","3739800599","929214728.74000001"
"601288","2016-09","1655269987","5232195624","920393069.91999996"
"601288","2016-08","2691196005","8559903445","943917493.42999995"
"601288","2016-07","2101784927","6592550535","914511964.03999996"
"601288","2016-06","1414601534","4486224470","940976940.49000001"
"601288","2016-05","1754501596","5427076442","938036387.54999995"
"601288","2016-04","1866247297","5893596837","917452516.98000002"
"601288","2016-03","4141649634","13091435140","940976940.49000001"
"601288","2016-02","2124269164","6269152272","879225328.76999998"
"601288","2016-01","3973586058","12272499260","879225328.76999998"
"601288","2015-12","6337554664","20661438186","949798599.30999994"
"601288","2015-11","7606753560","24495572893","926274175.79999995"
"601288","2015-10","4125324265","12944732071","923333622.86000001"
"601288","2015-09","8660551273","27318125477","890987540.52999997"
"601288","2015-08","11224105823","36031646931","879225328.76999998"
"601288","2015-07","36416259004","138640806055","1011550211.03"
"601288","2015-06","30445125264","116332926394","1090945140.3800001"
"601288","2015-05","19239792245","72281652818","1070361269.8099999"
"601288","2015-04","35067340782","137169059166","1125287575.6199999"
"601288","2015-03","23351034204","81463277902","1042880152.15"
"601288","2015-02","7244084654","24056597791","949106187.51999998"
"601288","2015-01","16987920272","63714865042","983205811.01999998"
"601288","2014-12","26796773257","86645785025","1054246693.3200001"
"601288","2014-11","9439457816","24818046917","809866058.21000004"
"601288","2014-10","3049919752","7570509841","727458634.74000001"
"601288","2014-09","2816144785","7004238830","707567187.70000005"
"601298","2019-08","425741997","3254585204","3403276.24"
"601298","2019-07","516403229","4360940900","3725883.2"
"601298","2019-06","416102360","3335614499","3812214.64"
"601298","2019-05","505613742","3957839575","3662270.56"
"601298","2019-04","1480247508","15577869930","3930352.4"
"601298","2019-03","2043719551","18774061710","4316572"
"601298","2019-02","1194880861","8624572619","3539589.04"
"601298","2019-01","820453542","6324938227","2898918.88"
"601299","2015-05","745888348","23688369588","303579995.41000003"
"601299","2015-04","5171938877","166494773890","329705291.88"
"601299","2015-03","4980236329","75259086737","186421204.65000001"
"601299","2015-02","2835119295","35058814522","130018917.31"
"601299","2015-01","6199535445","79489688030","130525221.51000001"
"601299","2014-12","2149348","15260371","71895195.709999993"
"601299","2014-10","2421851773","14634821298","65313241.170000002"
"601299","2014-09","1381002670","7205672871","53364462.170000002"
"601318","2019-08","1390891352","120304140551","945908263.97000003"
"601318","2019-07","1227150795","109308431124","953537789.80999994"
"601318","2019-06","1272997492","106395889617","959166574.59000003"
"601318","2019-05","1640177151","129717550997","855142302.13999999"
"601318","2019-04","1651682377","136788527121","931996863.47000003"
"601318","2019-03","2015694711","147350462944","834575588.53999996"
"601318","2019-02","1147511437","77537165311","758394841.5"
"601318","2019-01","1294172748","75726151772","682241210.08000004"
"601318","2018-12","1222042385","74502479373","607712478.34000003"
"601318","2018-11","1122387178","72813751038","687765868.98000002"
"601318","2018-10","1614624692","104333988204","689282442.00999999"
"601318","2018-09","1046383547","67611994330","742037518.11000001"
"601318","2018-08","1189279357","71573857941","682241210.08000004"
"601318","2018-07","1306222108","76594210186","666696652.03999996"
"601318","2018-06","1366438001","84743326098","634011199.28999996"
"601318","2018-05","1279429552","79752388001","672432840.75999999"
"601318","2018-04","1455235158","93700677691","659600941.27999997"
"601318","2018-03","1879499486","130544125705","707481318.36000001"
"601318","2018-02","1761178515","123722387368","734021346.38"
"601318","2018-01","2959409586","222593033404","813316450.50999999"
"601318","2017-12","2180381670","155674513699","758069861.57000005"
"601318","2017-11","2396459830","170265871063","757419901.70000005"
"601318","2017-10","1222564180","72244912808","697190287.09000003"
"601318","2017-09","1131166358","61498104438","586697109.21000004"
"601318","2017-08","1520996512","81273236149","606954191.82000005"
"601318","2017-07","1656143201","85809173898","562661039.30999994"
"601318","2017-06","1817719135","86844744132","536593890.04000002"
"601318","2017-05","1667345867","68626453863","487488139.98000002"
"601318","2017-04","1118659783","41032930333","410584641.51999998"
"601318","2017-03","1172793783","42589579810","400309209.24000001"
"601318","2017-02","873449921","31716838947","392467434.75999999"
"601318","2017-01","591147225","21226658299","395500580.81999999"
"601318","2016-12","979001773","35206651092","383801303.16000003"
"601318","2016-11","1024207867","36538621866","393550701.20999998"
"601318","2016-10","456110784","15654280370","374918518.27999997"
"601318","2016-09","775995332","27006234441","370043819.25"
"601318","2016-08","995492866","33587823973","370693779.12"
"601318","2016-07","629804554","20371040414","350653349.80000001"
"601318","2016-06","588964088","18863345773","347078570.51999998"
"601318","2016-05","691762957","21995454351","353960400.39999998"
"601318","2016-04","884246357","28246580391","346604255.16000003"
"601318","2016-03","1454057334","45787487251","344116147.20999998"
"601318","2016-02","696942350","20788127697","314255597.08999997"
"601318","2016-01","1334916048","42296108607","326929814.55000001"
"601318","2015-12","1733103351","61918119586","389975921.93000001"
"601318","2015-11","2370045077","83933597435","366144060.02999997"
"601318","2015-10","1541425103","50736039375","362785934.04000002"
"601318","2015-09","2512414757","75616367044","323463361.91000003"
"601318","2015-08","4583052359","139292635574","328121407.63999999"
"601318","2015-07","5325990736","369438999198","361486014.30000001"
"601318","2015-06","3466245757","295757428714","443814264.48000002"
"601318","2015-05","3379766345","297377269177","462771427.35000002"
"601318","2015-04","4333044781","369328194179","480212017.19999999"
"601318","2015-03","3749017340","276238604036","423773835.16000003"
"601318","2015-02","1849311314","127041428811","380659830.45999998"
"601318","2015-01","4269018428","317586042594","375297661.52999997"
"601318","2014-12","5585197812","349044298761","386129777.07999998"
"601318","2014-11","1970688580","88892036142","237552872.96000001"
"601318","2014-10","790635517","32801166937","205818527.86000001"
"601318","2014-09","762091325","32363049538","197872975.38999999"
"601319","2019-08","585124179","4959137898","8494416"
"601319","2019-07","827044768","7642164085","9192171.5999999996"
"601319","2019-06","1441998231","13427460060","9596667.5999999996"
"601319","2019-05","1154926361","9719302784","9161834.4000000004"
"601319","2019-04","1809196268","17561146569","8686551.5999999996"
"601319","2019-03","4307910206","43658494553","9697791.5999999996"
"601319","2019-02","2791078843","19210944923","8049470.4000000004"
"601319","2019-01","1782308868","9842635748","5844967.2000000002"
"601319","2018-12","1562835087","9768041717","5440471.2000000002"
"601319","2018-11","1915095695","13605293156","6522498"
"601326","2019-08","114260881","361626228","5240786"
"601326","2019-07","136756178","474475924","5521837.6200000001"
"601326","2019-06","147262949","516158821","6001278.6100000003"
"601326","2019-05","182403906","650335151","5835954.1299999999"
